Accession,Originating lab,Submitting lab,Authors,Date submitted
EPI_ISL_419243,Department of Clinical Pathology, Pamela Youde Nethersole Eastern Hospital,Department of Health Technology and Informatics, Faculty of Health and Social Science, The Hong Kong Polytechnic University,Kenneth Siu-Sing LEUNG et al,2020-04-01
EPI_ISL_419244,Department of Clinical Pathology, Pamela Youde Nethersole Eastern Hospital,Department of Health Technology and Informatics, Faculty of Health and Social Science, The Hong Kong Polytechnic University,Kenneth Siu-Sing LEUNG et al,2020-04-01
EPI_ISL_419245,Department of Clinical Pathology, Pamela Youde Nethersole Eastern Hospital,Department of Health Technology and Informatics, Faculty of Health and Social Science, The Hong Kong Polytechnic University,Kenneth Siu-Sing LEUNG et al,2020-04-01
EPI_ISL_419246,Department of Clinical Pathology, Pamela Youde Nethersole Eastern Hospital,Department of Health Technology and Informatics, Faculty of Health and Social Science, The Hong Kong Polytechnic University,Kenneth Siu-Sing LEUNG et al,2020-04-01
EPI_ISL_419247,Department of Clinical Pathology, Pamela Youde Nethersole Eastern Hospital,Department of Health Technology and Informatics, Faculty of Health and Social Science, The Hong Kong Polytechnic University,Kenneth Siu-Sing LEUNG et al,2020-04-01
EPI_ISL_419248,Department of Clinical Pathology, Pamela Youde Nethersole Eastern Hospital,Department of Health Technology and Informatics, Faculty of Health and Social Science, The Hong Kong Polytechnic University,Kenneth Siu-Sing LEUNG et al,2020-04-01
EPI_ISL_419249,Department of Clinical Pathology, Pamela Youde Nethersole Eastern Hospital,Department of Health Technology and Informatics, Faculty of Health and Social Science, The Hong Kong Polytechnic University,Kenneth Siu-Sing LEUNG et al,2020-04-01
EPI_ISL_419250,Department of Clinical Pathology, Pamela Youde Nethersole Eastern Hospital,Department of Health Technology and Informatics, Faculty of Health and Social Science, The Hong Kong Polytechnic University,Kenneth Siu-Sing LEUNG et al,2020-04-01
EPI_ISL_419251,Department of Clinical Pathology, Pamela Youde Nethersole Eastern Hospital,Department of Health Technology and Informatics, Faculty of Health and Social Science, The Hong Kong Polytechnic University,Kenneth Siu-Sing LEUNG et al,2020-04-01
EPI_ISL_419252,Department of Clinical Pathology, Pamela Youde Nethersole Eastern Hospital,Department of Health Technology and Informatics, Faculty of Health and Social Science, The Hong Kong Polytechnic University,Kenneth Siu-Sing LEUNG et al,2020-04-01
EPI_ISL_419253,Department of Pathology, United Christian Hospital,Department of Health Technology and Informatics, Faculty of Health and Social Science, The Hong Kong Polytechnic University,Kenneth Siu-Sing LEUNG et al,2020-04-01
EPI_ISL_417190,Department of Clinical Pathology, Pamela Youde Nethersole Eastern Hospital,Department of Health Technology and Informatics, Faculty of Health and Social Science, The Hong Kong Polytechnic University,Kenneth Siu-Sing LEUNG et al,2020-03-24
EPI_ISL_417064,Prince of Wales Hospital,Hong Kong Department of Health,Alan K.L. Tsang et al,2020-03-24
EPI_ISL_412029,Hong Kong Department of Health,The University of Hong Kong,Dominic N.C. Tsang et al,2020-02-24
EPI_ISL_412030,Hong Kong Department of Health,School of Public Health, The University of Hon g Kong,Dominic N.C. Tsang et al,2020-02-24
EPI_ISL_412028,Hong Kong Department of Health,School of Public Health, The University of Hon g Kong,Dominic N.C. Tsang et al,2020-02-24
EPI_ISL_414527,Hong Kong Department of Health,School of Public Health, The University of Hong Kong,Dominic N.C. Tsang et al,2020-03-13
EPI_ISL_414528,Hong Kong Department of Health,School of Public Health, The University of Hong Kong,Dominic N.C. Tsang et al,2020-03-13
EPI_ISL_414567,Hong Kong Department of Health,School of Public Health, The University of Hong Kong,Dominic N.C. Tsang et al,2020-03-13
EPI_ISL_414569,Hong Kong Department of Health,School of Public Health, The University of Hong Kong,Dominic N.C. Tsang et al,2020-03-13
EPI_ISL_414571,Hong Kong Department of Health,School of Public Health, The University of Hong Kong,Dominic N.C. Tsang et al,2020-03-13
EPI_ISL_414519,Hong Kong Department of Health,School of Public Health, The University of Hong Kong,Dominic N.C. Tsang et al,2020-03-13
EPI_ISL_414517,Hong Kong Department of Health,School of Public Health, The University of Hong Kong,Dominic N.C. Tsang et al,2020-03-13
EPI_ISL_418183,Virological Research Group, Szentagothai Research Centre,Bioinformatics Research Group, Szentagothai Research Centre,Urban et al,2020-03-28
EPI_ISL_416744,Virological Research Group, Szentagothai Research Centre,Bioinformatics Research Group, Szentagothai Research Centre,Urban et al,2020-03-23
EPI_ISL_416426,Virological Research Group, Szentagothai Research Centre, University of Pecs,Bioinformatics Research Group, Szentagothai Research Centre, University of Pecs,Urban et al,2020-03-21
EPI_ISL_417535,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417536,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417537,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417682,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417777,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417698,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417538,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417778,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417779,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417780,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417708,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417748,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417539,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417722,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417691,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417770,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417781,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417782,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417540,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417541,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417542,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417543,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417544,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417688,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417545,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417546,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417547,deCODE genetics,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417783,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417784,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417690,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417785,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417727,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417786,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417714,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417765,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417713,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417771,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417787,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417788,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417735,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417696,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417789,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417744,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417720,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417790,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417736,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417791,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417792,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417793,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417794,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417795,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417741,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417796,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417797,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417798,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417799,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417800,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417711,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417801,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417745,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417802,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417719,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417737,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417803,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417804,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417805,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417806,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417807,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417689,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417725,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417772,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417775,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417758,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417808,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417759,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417809,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
EPI_ISL_417810,The National University Hospital of Iceland,deCODE genetics,Gudbjartsson et al,2020-03-27
